timestamp,left_distance,right_distance
01:31:00,11.23,10.65
01:31:00,115.96,51.69
01:31:00,144.79,146.27
01:31:00,82.27,55.92
01:31:00,144.94,146.0
01:31:00,131.93,146.0
01:31:00,141.57,146.55
01:31:00,141.23,146.48
01:31:00,142.02,143.13
01:31:00,141.23,146.8
01:31:00,141.13,142.65
01:31:00,103.15,35.79
01:31:00,140.77,144.29
01:31:00,140.78,59.27
01:31:00,52.04,81.22
01:31:01,141.33,57.92
01:31:01,142.46,55.81
01:31:01,141.96,142.49
01:31:01,141.61,27.04
01:31:01,142.24,26.03
01:31:01,142.53,25.72
01:31:01,43.02,89.6
01:31:01,145.21,23.75
01:31:02,144.67,53.9
01:31:02,144.61,54.28
01:31:02,43.35,89.18
01:31:02,144.17,54.74
01:31:02,68.3,65.9
01:31:02,144.05,142.02
01:31:02,21.14,118.14
01:31:02,16.62,123.39
01:31:02,21.07,158.91
01:31:02,14.89,16.06
01:31:03,13.99,2414.9
01:31:03,13.13,11.73
01:31:03,13.12,10.93
01:31:03,10.64,10.05
01:31:03,10.5,9.3
01:31:03,10.65,2.6
01:31:03,10.43,3.93
01:31:03,9.56,8.67
01:31:03,9.05,7.75
01:31:03,8.94,8.11
01:31:03,8.79,3.03
01:31:03,9.15,4.05
01:31:03,9.1,7.85
01:31:03,8.19,7.39
01:31:04,7.99,2.65
01:31:04,7.75,3.39
01:31:04,7.52,2.31
01:31:04,7.88,1.85
01:31:04,7.32,2.26
01:31:04,7.27,2.72
01:31:04,6.91,1.32
01:31:04,6.6,2.57
01:31:04,6.5,3.44
01:31:04,6.45,7.39
01:31:04,6.17,6.41
01:31:04,5.87,6.67
01:31:04,5.73,1.74
01:31:04,5.16,2.57
01:31:04,5.32,5.95
01:31:04,4.75,1.85
01:31:04,5.06,1.83
01:31:04,4.81,1.62
01:31:05,4.65,2.46
01:31:05,4.65,2.41
01:31:05,4.36,2.29
01:31:05,4.51,5.23
01:31:05,4.0,2.57
01:31:05,4.45,5.13
01:31:05,4.65,1.62
01:31:05,4.67,1.21
01:31:05,4.7,1.23
01:31:05,4.7,1.23
01:31:05,4.75,1.62
01:31:05,4.86,1.74
01:31:05,4.86,1.68
01:31:05,4.86,1.32
01:31:05,5.06,1.74
01:31:06,5.11,1.33
01:31:06,4.75,2.21
01:31:06,5.73,1.9
01:31:06,6.04,5.9
01:31:06,6.4,2.21
01:31:06,5.93,2.65
01:31:06,9.06,3.39
01:31:06,7.68,1.59
01:31:06,10.76,5.01
01:31:06,9.4,7.28
01:31:06,11.0,7.32
01:31:07,11.82,7.7
01:31:07,12.82,14.72
01:31:07,13.0,8.5
01:31:07,12.28,8.57
01:31:07,11.1,9.37
01:31:07,12.24,8.6
01:31:07,11.83,9.03
01:31:07,11.58,6.41
01:31:07,11.94,6.41
01:31:07,11.94,6.86
01:31:07,11.58,7.18
01:31:07,11.22,5.52
01:31:07,11.27,7.18
01:31:07,11.32,8.81
01:31:08,11.76,8.05
01:31:08,13.36,13.44
01:31:08,13.82,13.85
01:31:08,13.46,13.44
01:31:08,11.08,9.78
01:31:08,13.51,13.34
01:31:08,13.41,6.87
01:31:08,13.3,6.87
01:31:08,13.12,6.0
01:31:08,12.14,7.28
01:31:08,12.24,7.18
01:31:08,12.35,7.23
01:31:08,12.4,7.23
01:31:09,10.4,9.22
01:31:09,11.9,7.23
01:31:09,11.59,8.11
01:31:09,11.3,8.04
01:31:09,12.16,7.7
01:31:09,11.82,7.23
01:31:09,11.82,7.23
01:31:09,10.53,8.52
01:31:09,12.18,7.22
01:31:09,11.71,7.64
01:31:09,11.3,8.41
01:31:09,10.43,8.87
01:31:09,10.45,8.87
01:31:09,10.84,8.87
01:31:09,11.17,8.46
01:31:09,10.7,8.93
01:31:09,10.19,8.93
01:31:09,11.78,7.23
01:31:10,10.81,7.23
01:31:10,11.03,7.18
01:31:10,11.05,7.9
01:31:10,10.94,12.72
01:31:10,10.69,11.9
01:31:10,9.56,13.36
01:31:10,9.4,4.77
01:31:10,9.51,8.57
01:31:10,9.46,9.7
01:31:10,9.76,11.27
01:31:10,9.87,11.44
01:31:10,9.83,11.65
01:31:10,9.83,4.31
01:31:10,9.83,3.85
01:31:11,10.24,3.85
01:31:11,10.4,5.08
01:31:11,10.45,5.18
01:31:11,10.6,4.31
01:31:11,10.7,4.7
01:31:11,10.74,4.31
01:31:11,10.79,4.29
01:31:11,10.89,4.72
01:31:11,11.0,5.59
01:31:11,11.0,6.43
01:31:11,10.94,5.13
01:31:11,10.84,3.9
01:31:11,10.84,4.36
01:31:11,10.79,3.9
01:31:11,10.86,3.9
01:31:11,10.84,4.36
01:31:12,10.91,4.31
01:31:12,10.7,4.36
01:31:12,10.7,4.36
01:31:12,10.53,5.69
01:31:12,10.48,5.69
01:31:12,10.33,6.1
01:31:12,10.33,6.09
01:31:12,10.28,6.57
01:31:12,10.23,6.57
01:31:12,10.23,6.1
01:31:12,10.17,5.64
01:31:12,10.14,3.9
01:31:12,9.68,3.95
01:31:12,9.58,4.41
01:31:12,9.63,3.93
01:31:13,9.63,3.93
01:31:13,9.64,3.93
01:31:13,9.64,3.95
01:31:13,9.63,3.95
01:31:13,10.04,4.0
01:31:13,9.58,4.41
01:31:13,9.58,3.95
01:31:13,9.94,4.45
01:31:13,10.02,4.0
01:31:13,10.02,3.98
01:31:13,9.56,4.87
01:31:13,9.99,4.0
01:31:14,10.02,4.39
01:31:14,9.56,4.41
01:31:14,9.99,3.54
01:31:14,9.58,3.95
01:31:14,9.58,4.41
01:31:14,9.58,3.93
01:31:14,9.58,4.41
01:31:14,9.58,4.86
01:31:14,9.58,4.39
01:31:14,9.58,4.39
01:31:14,10.02,4.0
01:31:14,9.61,4.82
01:31:14,9.61,4.39
01:31:14,10.02,4.87
01:31:14,9.61,5.75
01:31:15,9.61,3.95
01:31:15,9.63,4.82
01:31:15,9.68,6.16
01:31:15,10.19,6.26
01:31:15,9.99,4.62
01:31:15,10.6,3.8
01:31:15,10.93,4.0
01:31:15,11.06,11.08
01:31:15,11.63,11.75
01:31:15,11.15,5.88
01:31:15,11.11,3.85
01:31:15,11.1,3.85
01:31:15,11.05,11.18
01:31:15,10.94,11.59
01:31:15,11.29,11.95
01:31:16,10.84,5.68
01:31:16,10.6,5.47
01:31:16,11.1,16.14
01:31:16,12.02,16.45
01:31:16,13.12,166.26
01:31:16,27.48,108.96
01:31:16,38.87,94.77
01:31:16,139.33,40.54
01:31:16,65.3,70.42
01:31:16,35.79,95.74
01:31:16,87.98,47.59
01:31:16,92.15,44.17
01:31:16,138.8,27.29
01:31:16,139.6,26.47
01:31:16,138.73,27.7
01:31:17,138.66,26.88
01:31:17,138.97,26.98
01:31:17,138.58,26.93
01:31:17,139.02,26.9
01:31:17,138.61,27.34
01:31:17,138.61,27.36
01:31:17,138.61,27.41
01:31:17,139.02,26.95
01:31:17,138.61,27.36
01:31:17,138.61,27.38
01:31:17,139.01,26.98
01:31:17,139.02,26.97
01:31:17,139.07,27.41
01:31:18,139.06,27.05
01:31:18,54.6,76.92
01:31:18,139.55,26.57
01:31:18,139.69,26.47
01:31:18,35.93,94.96
01:31:18,139.54,27.04
01:31:18,139.07,27.09
01:31:18,63.68,71.65
01:31:18,139.64,26.95
01:31:18,60.0,75.84
01:31:18,39.43,94.22
01:31:18,140.39,25.8
01:31:18,140.39,26.27
01:31:18,140.7,25.5
01:31:19,32.93,100.82
01:31:19,142.46,24.26
01:31:19,102.21,62.45
01:31:19,140.05,26.83
01:31:19,81.86,55.44
01:31:19,140.37,26.78
01:31:19,140.82,27.14
01:31:19,139.96,28.06
01:31:19,25.26,106.91
01:31:19,54.4,81.4
01:31:19,141.01,27.14
01:31:20,141.19,27.05
01:31:20,141.69,39.19
01:31:20,134.66,32.83
01:31:20,140.89,27.09
01:31:20,141.76,26.27
01:31:20,141.79,26.27
01:31:20,141.38,27.1
01:31:20,141.14,26.39
01:31:20,140.96,26.52
01:31:20,140.36,27.39
01:31:20,140.96,26.49
01:31:20,140.58,26.95
01:31:21,141.02,26.52
01:31:21,140.92,27.0
01:31:21,140.87,27.05
01:31:21,140.82,27.1
01:31:21,140.85,26.21
01:31:21,141.38,25.7
01:31:21,64.62,70.25
01:31:21,141.49,26.13
01:31:21,59.59,74.8
01:31:21,141.66,25.53
01:31:21,141.62,25.55
01:31:21,76.13,64.12
01:31:21,101.75,63.29
01:31:22,143.33,23.8
01:31:22,82.18,57.23
01:31:22,144.96,22.14
01:31:22,142.39,24.68
01:31:22,143.62,23.46
01:31:22,142.27,25.19
01:31:22,142.24,24.83
01:31:22,105.2,60.04
01:31:22,142.25,25.19
01:31:22,143.11,24.32
01:31:22,50.72,87.65
01:31:22,143.13,23.84
01:31:23,143.54,23.51
01:31:23,89.88,50.17
01:31:23,143.5,23.44
01:31:23,142.22,24.3
01:31:23,38.51,99.42
01:31:23,147.97,19.46
01:31:23,143.5,23.51
01:31:23,144.39,22.64
01:31:23,142.7,24.26
01:31:23,143.13,23.91
01:31:23,143.49,23.51
01:31:23,143.13,23.89
01:31:24,143.54,23.51
01:31:24,142.24,24.42
01:31:24,142.61,24.45
01:31:24,141.37,25.65
01:31:24,141.78,24.83
01:31:24,23.58,114.83
01:31:24,141.38,25.24
01:31:24,141.33,25.24
01:31:24,140.92,26.13
01:31:25,140.94,25.65
01:31:25,43.55,91.72
01:31:25,141.74,24.83
01:31:25,140.9,25.72
01:31:25,53.85,84.56
01:31:25,141.72,24.85
01:31:26,140.9,25.7
01:31:26,140.44,26.16
01:31:26,141.3,25.7
01:31:26,140.85,26.15
01:31:26,140.46,26.52
01:31:26,140.87,25.72
01:31:26,140.9,25.7
01:31:26,140.87,25.7
01:31:26,141.33,25.68
01:31:27,140.9,26.15
01:31:27,88.92,76.37
01:31:27,73.12,65.32
01:31:27,30.51,107.94
01:31:27,140.94,26.13
01:31:27,140.94,25.65
01:31:27,140.92,26.08
01:31:27,142.17,24.44
01:31:27,140.85,25.72
01:31:27,140.85,25.7
01:31:27,140.44,26.11
01:31:28,140.49,26.11
01:31:28,131.91,34.66
01:31:28,140.85,25.7
01:31:28,140.44,26.57
01:31:28,141.28,25.7
01:31:28,140.41,26.57
01:31:28,139.96,27.43
01:31:28,139.95,27.0
01:31:28,122.59,43.52
01:31:29,142.6,24.73
01:31:29,99.73,40.51
01:31:29,141.61,25.34
01:31:29,58.55,74.69
01:31:29,31.19,101.59
01:31:29,141.64,25.33
01:31:29,142.15,25.72
01:31:29,142.25,25.19
01:31:29,141.4,26.03
01:31:29,142.67,25.6
01:31:30,141.88,26.03
01:31:30,105.2,35.62
01:31:30,41.71,91.67
01:31:30,143.59,24.32
01:31:30,37.77,96.5
01:31:30,143.21,24.32
01:31:30,143.23,24.26
01:31:30,142.39,25.1
01:31:30,142.43,25.1
01:31:30,115.37,50.39
01:31:30,142.43,25.1
01:31:31,143.28,24.21
01:31:31,120.01,45.76
01:31:31,142.44,25.05
01:31:31,47.49,85.52
01:31:31,142.46,25.03
01:31:31,142.44,25.1
01:31:31,142.48,25.03
01:31:31,34.01,99.81
01:31:31,142.48,25.03
01:31:31,63.95,70.35
01:31:31,142.46,25.03
01:31:31,142.44,25.03
01:31:32,141.66,25.87
01:31:32,47.69,85.76
01:31:32,142.49,25.46
01:31:32,81.69,56.58
01:31:32,141.67,26.27
01:31:32,35.33,99.42
01:31:32,142.46,25.51
01:31:32,141.25,25.86
01:31:32,141.23,26.28
01:31:32,141.64,25.86
01:31:33,141.96,25.55
01:31:33,142.37,25.1
01:31:33,67.0,67.24
01:31:33,141.02,25.97
01:31:33,140.82,26.27
01:31:33,140.97,26.18
01:31:33,141.01,26.11
01:31:33,62.36,71.61
01:31:33,142.17,25.39
01:31:33,35.76,97.3
01:31:33,143.32,25.03
01:31:33,143.32,24.85
01:31:34,143.3,26.59
01:31:34,145.28,54.14
01:31:34,144.08,55.92
01:31:34,145.06,146.21
01:31:34,143.45,39.35
01:31:34,142.48,41.59
01:31:34,143.49,56.74
01:31:34,143.62,147.5
01:31:34,148.89,147.57
01:31:34,148.6,147.57
01:31:34,148.7,148.02
01:31:34,143.28,40.78
01:31:34,116.45,51.88
01:31:34,143.37,38.66
01:31:35,149.28,146.8
01:31:35,144.26,39.5
01:31:35,149.62,49.27
01:31:35,92.43,74.83
01:31:35,48.53,119.02
01:31:35,150.0,49.06
01:31:35,101.68,65.44
01:31:35,150.55,48.12
01:31:35,150.19,48.56
01:31:35,41.45,96.56
01:31:35,150.14,48.58
01:31:35,31.07,107.59
01:31:35,151.22,47.78
01:31:36,180.42,150.22
01:31:36,152.1,46.92
01:31:36,151.9,47.52
01:31:36,151.57,48.55
01:31:36,80.35,91.19
01:31:36,148.94,147.81
01:31:36,148.45,147.38
01:31:36,147.86,147.69
01:31:36,148.29,147.18
01:31:36,148.63,149.32
01:31:37,150.55,148.51
01:31:37,126.3,70.78
01:31:37,143.38,55.39
01:31:37,65.89,104.53
01:31:37,109.22,87.53
01:31:37,151.97,47.52
01:31:37,151.27,147.78
01:31:37,149.97,48.8
01:31:37,77.91,88.46
01:31:37,60.45,73.38
01:31:37,144.29,37.38
01:31:37,143.26,37.86
01:31:38,144.43,53.9
01:31:38,145.54,22.78
01:31:38,142.25,44.63
01:31:38,94.67,70.5
01:31:38,141.09,141.21
01:31:38,29.17,102.57
01:31:38,102.1,41.09
01:31:38,64.24,70.59
01:31:38,43.84,91.25
01:31:38,76.57,66.06
01:31:38,68.95,71.05
01:31:39,143.11,25.77
01:31:39,142.31,26.62
01:31:39,143.16,26.28
01:31:39,121.39,46.29
01:31:39,143.43,25.8
01:31:39,146.75,24.11
01:31:39,142.43,27.05
01:31:39,142.37,27.05
01:31:39,142.53,26.59
01:31:39,142.44,26.69
01:31:39,142.41,27.26
01:31:39,142.37,26.9
01:31:39,142.44,27.26
01:31:40,142.51,27.63
01:31:40,142.56,27.15
01:31:40,143.49,26.3
01:31:40,42.48,96.58
01:31:40,34.42,104.96
01:31:40,147.18,22.67
01:31:40,146.26,23.6
01:31:40,143.28,26.11
01:31:40,142.39,27.05
01:31:40,114.64,53.08
01:31:40,142.43,27.05
01:31:40,142.46,27.02
01:31:40,142.48,27.05
01:31:40,140.37,28.75
01:31:41,143.14,26.76
01:31:41,38.41,96.99
01:31:41,143.11,27.21
01:31:41,131.23,37.4
01:31:41,143.11,26.73
01:31:41,37.72,98.94
01:31:41,142.25,27.55
01:31:41,143.08,27.19
01:31:41,97.13,46.07
01:31:41,142.25,27.14
01:31:41,44.53,92.15
01:31:41,143.13,26.76
01:31:41,143.49,26.33
01:31:41,143.45,26.78
01:31:42,142.67,27.21
01:31:42,143.5,26.37
01:31:42,142.67,27.14
01:31:42,80.05,60.5
01:31:42,143.5,25.91
01:31:42,143.16,26.69
01:31:42,144.84,25.44
01:31:42,143.18,26.69
01:31:42,145.26,24.98
01:31:42,143.16,26.69
01:31:42,144.05,25.75
01:31:43,143.2,26.21
01:31:43,144.91,25.36
01:31:43,143.21,26.64
01:31:43,143.23,27.07
01:31:43,143.21,26.64
01:31:43,143.21,26.68
01:31:43,143.21,26.61
01:31:43,66.93,71.07
01:31:43,25.09,110.81
01:31:43,143.21,27.09
01:31:43,142.37,27.53
01:31:43,142.43,27.0
01:31:44,143.23,26.64
01:31:44,143.23,26.64
01:31:44,142.39,27.45
01:31:44,65.42,70.88
01:31:44,74.11,63.41
01:31:44,143.25,27.46
01:31:44,142.39,28.76
01:31:44,143.25,42.37
01:31:44,39.55,96.7
01:31:44,142.43,28.69
01:31:44,77.46,61.42
01:31:45,142.41,30.37
01:31:45,135.06,34.8
01:31:45,102.26,41.02
01:31:45,142.37,41.52
01:31:45,143.2,41.04
01:31:45,143.16,40.66
01:31:45,142.32,28.39
01:31:45,142.36,27.98
01:31:45,142.36,27.89
01:31:45,34.58,101.59
01:31:45,137.89,31.41
01:31:45,142.32,27.05
01:31:45,144.84,24.95
01:31:46,143.35,26.01
01:31:46,143.33,26.49
01:31:46,142.44,26.93
01:31:46,38.61,97.78
01:31:46,123.39,45.23
01:31:46,143.4,26.23
01:31:46,55.78,79.69
01:31:46,148.8,36.29
01:31:46,143.23,28.3
01:31:46,143.37,27.26
01:31:47,144.24,39.79
01:31:47,74.49,66.55
01:31:47,146.1,38.77
01:31:47,146.56,37.88
01:31:47,146.87,37.93
01:31:47,145.11,39.24
01:31:47,142.46,41.36
01:31:47,142.48,41.36
01:31:47,50.91,86.77
01:31:47,101.69,41.16
01:31:47,143.2,40.53
01:31:47,144.39,39.77
01:31:47,53.88,85.36
01:31:48,50.65,85.24
01:31:48,143.26,40.56
01:31:48,143.25,40.6
01:31:48,145.23,38.97
01:31:48,143.49,41.16
01:31:48,50.7,86.8
01:31:48,145.26,39.43
01:31:48,143.79,27.26
01:31:48,142.46,28.18
01:31:48,143.25,27.38
01:31:48,144.91,25.72
01:31:48,143.28,27.38
01:31:49,142.51,28.1
01:31:49,73.77,64.36
01:31:49,142.51,29.0
01:31:49,143.4,27.67
01:31:49,43.69,92.34
01:31:49,143.09,27.62
01:31:49,143.55,26.68
01:31:49,144.02,26.23
01:31:49,66.02,70.95
01:31:49,143.23,27.1
01:31:50,143.25,27.1
01:31:50,143.23,27.53
01:31:50,143.3,27.46
01:31:50,143.23,41.93
01:31:50,143.28,28.28
01:31:50,143.26,27.94
01:31:50,143.3,41.47
01:31:50,143.3,27.98
01:31:50,143.3,27.87
01:31:50,143.28,27.45
01:31:50,143.32,27.45
01:31:50,143.3,27.5
01:31:50,144.19,26.13
01:31:51,142.44,27.86
01:31:51,143.33,26.54
01:31:51,143.3,27.0
01:31:51,143.33,27.43
01:31:51,143.3,27.91
01:31:51,143.33,41.48
01:31:51,143.26,41.07
01:31:51,139.25,31.05
01:31:51,39.55,96.6
01:31:51,32.85,102.02
01:31:51,147.18,37.24
01:31:51,143.55,40.94
01:31:51,143.16,27.57
01:31:51,143.61,27.12
01:31:52,142.49,27.41
01:31:52,143.33,26.56
01:31:52,143.32,27.41
01:31:52,143.74,26.56
01:31:52,34.83,100.39
01:31:52,143.33,27.0
01:31:52,36.17,98.67
01:31:52,143.09,27.21
01:31:52,143.52,27.29
01:31:52,143.52,26.8
01:31:52,73.34,62.33
01:31:53,25.99,109.32
01:31:53,143.66,27.67
01:31:53,142.39,28.04
01:31:53,143.23,27.22
01:31:53,143.26,27.19
01:31:53,143.21,26.74
01:31:53,143.16,26.83
01:31:53,143.16,27.65
01:31:53,117.75,50.48
01:31:53,143.21,26.74
01:31:53,50.15,85.09
01:31:53,103.69,39.93
01:31:53,102.02,41.21
01:31:54,142.61,27.46
01:31:54,117.8,50.53
01:31:54,83.14,53.52
01:31:54,143.47,26.61
01:31:54,143.47,26.61
01:31:54,142.61,27.48
01:31:54,143.49,27.87
01:31:54,144.44,26.95
01:31:54,144.1,27.39
01:31:54,142.49,27.29
01:31:54,142.61,26.83
01:31:54,142.32,26.88
01:31:55,42.17,91.42
01:31:55,94.85,49.03
01:31:55,53.54,81.41
01:31:55,143.61,26.03
01:31:55,143.11,26.49
01:31:55,142.65,26.9
01:31:55,144.08,41.54
01:31:55,81.98,61.41
01:31:55,147.74,38.41
